Fold_1,Fold_2,Fold_3,Fold_4,Fold_5,Fold_6,Fold_7,Fold_8,Fold_9,Fold_10,Fold_11,Fold_12,Fold_13,Fold_14,Fold_15,Fold_16,Fold_17,Fold_18,Fold_19,Fold_20,Fold_21,Fold_22,Fold_23,Fold_24,Fold_25,Fold_26,Fold_27,Fold_28,Fold_29,Fold_30,Fold_31,Fold_32,Fold_33,Fold_34,Fold_35,Fold_36,Fold_37,Fold_38,Fold_39,Fold_40,Fold_41,Fold_42,Fold_43,Fold_44,Fold_45,Fold_46,Fold_47,Fold_48,Fold_49,Fold_50,Fold_51,Fold_52,Fold_53,Fold_54,Fold_55,Fold_56,Fold_57,Fold_58,Fold_59,Fold_60,Fold_61,Fold_62,Fold_63,Fold_64,Fold_65,Fold_66,Fold_67,Fold_68
36305167.29000001,36888068.019999996,38635573.72,37995869.09,36810191.03,36528393.11,35917147.199999996,37179602.53,37661696.120000005,37796014.07,38643584.230000004,37765084.440000005,38366809.739999995,38001415.72,38442191.55,38653663.43,38344861.57,37627698.010000005,37697945.03,38613276.260000005,38524724.16,39389004.379999995,39920289.54,39556378.239999995,40279759.0,41653487.0,40315392.0,39550251.0,39100499.0,37726472.88,37765729.0,38651774.0,38894976.0,40100440.59,40950726.39,39838307.03,40713926.53,40671899.36,39719130.39,39551618.3,38158638.339999996,37219095.830000006,36776326.29,37806757.11000001,37786244.6,39230267.57000001,39174936.370000005,38620834.36000001,38408542.10000001,38733769.57,39451889.24,40276231.080000006,38652561.57999999,37557220.230000004,37261270.92,37698998.25,38351221.93,38204182.24,38759185.059999995,38782644.980000004,39358019.58,38847236.49,40552671.160000004,39436572.29,38159955.32,38119592.089999996,37283447.15999999,37867561.849999994
36888068.019999996,38635573.72,37995869.09,36810191.03,36528393.11,35917147.199999996,37179602.53,37661696.120000005,37796014.07,38643584.230000004,37765084.440000005,38366809.739999995,38001415.72,38442191.55,38653663.43,38344861.57,37627698.010000005,37697945.03,38613276.260000005,38524724.16,39389004.379999995,39920289.54,39556378.239999995,40279759.0,41653487.0,40315392.0,39550251.0,39100499.0,37726472.88,37765729.0,38651774.0,38894976.0,40100440.59,40950726.39,39838307.03,40713926.53,40671899.36,39719130.39,39551618.3,38158638.339999996,37219095.830000006,36776326.29,37806757.11000001,37786244.6,39230267.57000001,39174936.370000005,38620834.36000001,38408542.10000001,38733769.57,39451889.24,40276231.080000006,38652561.57999999,37557220.230000004,37261270.92,37698998.25,38351221.93,38204182.24,38759185.059999995,38782644.980000004,39358019.58,38847236.49,40552671.160000004,39436572.29,38159955.32,38119592.089999996,37283447.15999999,37867561.849999994,39013960.43
38635573.72,37995869.09,36810191.03,36528393.11,35917147.199999996,37179602.53,37661696.120000005,37796014.07,38643584.230000004,37765084.440000005,38366809.739999995,38001415.72,38442191.55,38653663.43,38344861.57,37627698.010000005,37697945.03,38613276.260000005,38524724.16,39389004.379999995,39920289.54,39556378.239999995,40279759.0,41653487.0,40315392.0,39550251.0,39100499.0,37726472.88,37765729.0,38651774.0,38894976.0,40100440.59,40950726.39,39838307.03,40713926.53,40671899.36,39719130.39,39551618.3,38158638.339999996,37219095.830000006,36776326.29,37806757.11000001,37786244.6,39230267.57000001,39174936.370000005,38620834.36000001,38408542.10000001,38733769.57,39451889.24,40276231.080000006,38652561.57999999,37557220.230000004,37261270.92,37698998.25,38351221.93,38204182.24,38759185.059999995,38782644.980000004,39358019.58,38847236.49,40552671.160000004,39436572.29,38159955.32,38119592.089999996,37283447.15999999,37867561.849999994,39013960.43,39351761.02
37995869.09,36810191.03,36528393.11,35917147.199999996,37179602.53,37661696.120000005,37796014.07,38643584.230000004,37765084.440000005,38366809.739999995,38001415.72,38442191.55,38653663.43,38344861.57,37627698.010000005,37697945.03,38613276.260000005,38524724.16,39389004.379999995,39920289.54,39556378.239999995,40279759.0,41653487.0,40315392.0,39550251.0,39100499.0,37726472.88,37765729.0,38651774.0,38894976.0,40100440.59,40950726.39,39838307.03,40713926.53,40671899.36,39719130.39,39551618.3,38158638.339999996,37219095.830000006,36776326.29,37806757.11000001,37786244.6,39230267.57000001,39174936.370000005,38620834.36000001,38408542.10000001,38733769.57,39451889.24,40276231.080000006,38652561.57999999,37557220.230000004,37261270.92,37698998.25,38351221.93,38204182.24,38759185.059999995,38782644.980000004,39358019.58,38847236.49,40552671.160000004,39436572.29,38159955.32,38119592.089999996,37283447.15999999,37867561.849999994,39013960.43,39351761.02,39833033.26
36810191.03,36528393.11,35917147.199999996,37179602.53,37661696.120000005,37796014.07,38643584.230000004,37765084.440000005,38366809.739999995,38001415.72,38442191.55,38653663.43,38344861.57,37627698.010000005,37697945.03,38613276.260000005,38524724.16,39389004.379999995,39920289.54,39556378.239999995,40279759.0,41653487.0,40315392.0,39550251.0,39100499.0,37726472.88,37765729.0,38651774.0,38894976.0,40100440.59,40950726.39,39838307.03,40713926.53,40671899.36,39719130.39,39551618.3,38158638.339999996,37219095.830000006,36776326.29,37806757.11000001,37786244.6,39230267.57000001,39174936.370000005,38620834.36000001,38408542.10000001,38733769.57,39451889.24,40276231.080000006,38652561.57999999,37557220.230000004,37261270.92,37698998.25,38351221.93,38204182.24,38759185.059999995,38782644.980000004,39358019.58,38847236.49,40552671.160000004,39436572.29,38159955.32,38119592.089999996,37283447.15999999,37867561.849999994,39013960.43,39351761.02,39833033.26,39610218.910000004
36528393.11,35917147.199999996,37179602.53,37661696.120000005,37796014.07,38643584.230000004,37765084.440000005,38366809.739999995,38001415.72,38442191.55,38653663.43,38344861.57,37627698.010000005,37697945.03,38613276.260000005,38524724.16,39389004.379999995,39920289.54,39556378.239999995,40279759.0,41653487.0,40315392.0,39550251.0,39100499.0,37726472.88,37765729.0,38651774.0,38894976.0,40100440.59,40950726.39,39838307.03,40713926.53,40671899.36,39719130.39,39551618.3,38158638.339999996,37219095.830000006,36776326.29,37806757.11000001,37786244.6,39230267.57000001,39174936.370000005,38620834.36000001,38408542.10000001,38733769.57,39451889.24,40276231.080000006,38652561.57999999,37557220.230000004,37261270.92,37698998.25,38351221.93,38204182.24,38759185.059999995,38782644.980000004,39358019.58,38847236.49,40552671.160000004,39436572.29,38159955.32,38119592.089999996,37283447.15999999,37867561.849999994,39013960.43,39351761.02,39833033.26,39610218.910000004,40058305.8
35917147.199999996,37179602.53,37661696.120000005,37796014.07,38643584.230000004,37765084.440000005,38366809.739999995,38001415.72,38442191.55,38653663.43,38344861.57,37627698.010000005,37697945.03,38613276.260000005,38524724.16,39389004.379999995,39920289.54,39556378.239999995,40279759.0,41653487.0,40315392.0,39550251.0,39100499.0,37726472.88,37765729.0,38651774.0,38894976.0,40100440.59,40950726.39,39838307.03,40713926.53,40671899.36,39719130.39,39551618.3,38158638.339999996,37219095.830000006,36776326.29,37806757.11000001,37786244.6,39230267.57000001,39174936.370000005,38620834.36000001,38408542.10000001,38733769.57,39451889.24,40276231.080000006,38652561.57999999,37557220.230000004,37261270.92,37698998.25,38351221.93,38204182.24,38759185.059999995,38782644.980000004,39358019.58,38847236.49,40552671.160000004,39436572.29,38159955.32,38119592.089999996,37283447.15999999,37867561.849999994,39013960.43,39351761.02,39833033.26,39610218.910000004,40058305.8,39174100.749999985
37179602.53,37661696.120000005,37796014.07,38643584.230000004,37765084.440000005,38366809.739999995,38001415.72,38442191.55,38653663.43,38344861.57,37627698.010000005,37697945.03,38613276.260000005,38524724.16,39389004.379999995,39920289.54,39556378.239999995,40279759.0,41653487.0,40315392.0,39550251.0,39100499.0,37726472.88,37765729.0,38651774.0,38894976.0,40100440.59,40950726.39,39838307.03,40713926.53,40671899.36,39719130.39,39551618.3,38158638.339999996,37219095.830000006,36776326.29,37806757.11000001,37786244.6,39230267.57000001,39174936.370000005,38620834.36000001,38408542.10000001,38733769.57,39451889.24,40276231.080000006,38652561.57999999,37557220.230000004,37261270.92,37698998.25,38351221.93,38204182.24,38759185.059999995,38782644.980000004,39358019.58,38847236.49,40552671.160000004,39436572.29,38159955.32,38119592.089999996,37283447.15999999,37867561.849999994,39013960.43,39351761.02,39833033.26,39610218.910000004,40058305.8,39174100.749999985,41112932.61999999
37661696.120000005,37796014.07,38643584.230000004,37765084.440000005,38366809.739999995,38001415.72,38442191.55,38653663.43,38344861.57,37627698.010000005,37697945.03,38613276.260000005,38524724.16,39389004.379999995,39920289.54,39556378.239999995,40279759.0,41653487.0,40315392.0,39550251.0,39100499.0,37726472.88,37765729.0,38651774.0,38894976.0,40100440.59,40950726.39,39838307.03,40713926.53,40671899.36,39719130.39,39551618.3,38158638.339999996,37219095.830000006,36776326.29,37806757.11000001,37786244.6,39230267.57000001,39174936.370000005,38620834.36000001,38408542.10000001,38733769.57,39451889.24,40276231.080000006,38652561.57999999,37557220.230000004,37261270.92,37698998.25,38351221.93,38204182.24,38759185.059999995,38782644.980000004,39358019.58,38847236.49,40552671.160000004,39436572.29,38159955.32,38119592.089999996,37283447.15999999,37867561.849999994,39013960.43,39351761.02,39833033.26,39610218.910000004,40058305.8,39174100.749999985,41112932.61999999,40697563.25000002
37796014.07,38643584.230000004,37765084.440000005,38366809.739999995,38001415.72,38442191.55,38653663.43,38344861.57,37627698.010000005,37697945.03,38613276.260000005,38524724.16,39389004.379999995,39920289.54,39556378.239999995,40279759.0,41653487.0,40315392.0,39550251.0,39100499.0,37726472.88,37765729.0,38651774.0,38894976.0,40100440.59,40950726.39,39838307.03,40713926.53,40671899.36,39719130.39,39551618.3,38158638.339999996,37219095.830000006,36776326.29,37806757.11000001,37786244.6,39230267.57000001,39174936.370000005,38620834.36000001,38408542.10000001,38733769.57,39451889.24,40276231.080000006,38652561.57999999,37557220.230000004,37261270.92,37698998.25,38351221.93,38204182.24,38759185.059999995,38782644.980000004,39358019.58,38847236.49,40552671.160000004,39436572.29,38159955.32,38119592.089999996,37283447.15999999,37867561.849999994,39013960.43,39351761.02,39833033.26,39610218.910000004,40058305.8,39174100.749999985,41112932.61999999,40697563.25000002,39267849.54999999
38643584.230000004,37765084.440000005,38366809.739999995,38001415.72,38442191.55,38653663.43,38344861.57,37627698.010000005,37697945.03,38613276.260000005,38524724.16,39389004.379999995,39920289.54,39556378.239999995,40279759.0,41653487.0,40315392.0,39550251.0,39100499.0,37726472.88,37765729.0,38651774.0,38894976.0,40100440.59,40950726.39,39838307.03,40713926.53,40671899.36,39719130.39,39551618.3,38158638.339999996,37219095.830000006,36776326.29,37806757.11000001,37786244.6,39230267.57000001,39174936.370000005,38620834.36000001,38408542.10000001,38733769.57,39451889.24,40276231.080000006,38652561.57999999,37557220.230000004,37261270.92,37698998.25,38351221.93,38204182.24,38759185.059999995,38782644.980000004,39358019.58,38847236.49,40552671.160000004,39436572.29,38159955.32,38119592.089999996,37283447.15999999,37867561.849999994,39013960.43,39351761.02,39833033.26,39610218.910000004,40058305.8,39174100.749999985,41112932.61999999,40697563.25000002,39267849.54999999,38207689.970000006
37765084.440000005,38366809.739999995,38001415.72,38442191.55,38653663.43,38344861.57,37627698.010000005,37697945.03,38613276.260000005,38524724.16,39389004.379999995,39920289.54,39556378.239999995,40279759.0,41653487.0,40315392.0,39550251.0,39100499.0,37726472.88,37765729.0,38651774.0,38894976.0,40100440.59,40950726.39,39838307.03,40713926.53,40671899.36,39719130.39,39551618.3,38158638.339999996,37219095.830000006,36776326.29,37806757.11000001,37786244.6,39230267.57000001,39174936.370000005,38620834.36000001,38408542.10000001,38733769.57,39451889.24,40276231.080000006,38652561.57999999,37557220.230000004,37261270.92,37698998.25,38351221.93,38204182.24,38759185.059999995,38782644.980000004,39358019.58,38847236.49,40552671.160000004,39436572.29,38159955.32,38119592.089999996,37283447.15999999,37867561.849999994,39013960.43,39351761.02,39833033.26,39610218.910000004,40058305.8,39174100.749999985,41112932.61999999,40697563.25000002,39267849.54999999,38207689.970000006,38515114.91
38366809.739999995,38001415.72,38442191.55,38653663.43,38344861.57,37627698.010000005,37697945.03,38613276.260000005,38524724.16,39389004.379999995,39920289.54,39556378.239999995,40279759.0,41653487.0,40315392.0,39550251.0,39100499.0,37726472.88,37765729.0,38651774.0,38894976.0,40100440.59,40950726.39,39838307.03,40713926.53,40671899.36,39719130.39,39551618.3,38158638.339999996,37219095.830000006,36776326.29,37806757.11000001,37786244.6,39230267.57000001,39174936.370000005,38620834.36000001,38408542.10000001,38733769.57,39451889.24,40276231.080000006,38652561.57999999,37557220.230000004,37261270.92,37698998.25,38351221.93,38204182.24,38759185.059999995,38782644.980000004,39358019.58,38847236.49,40552671.160000004,39436572.29,38159955.32,38119592.089999996,37283447.15999999,37867561.849999994,39013960.43,39351761.02,39833033.26,39610218.910000004,40058305.8,39174100.749999985,41112932.61999999,40697563.25000002,39267849.54999999,38207689.970000006,38515114.91,39056711.430000015
38001415.72,38442191.55,38653663.43,38344861.57,37627698.010000005,37697945.03,38613276.260000005,38524724.16,39389004.379999995,39920289.54,39556378.239999995,40279759.0,41653487.0,40315392.0,39550251.0,39100499.0,37726472.88,37765729.0,38651774.0,38894976.0,40100440.59,40950726.39,39838307.03,40713926.53,40671899.36,39719130.39,39551618.3,38158638.339999996,37219095.830000006,36776326.29,37806757.11000001,37786244.6,39230267.57000001,39174936.370000005,38620834.36000001,38408542.10000001,38733769.57,39451889.24,40276231.080000006,38652561.57999999,37557220.230000004,37261270.92,37698998.25,38351221.93,38204182.24,38759185.059999995,38782644.980000004,39358019.58,38847236.49,40552671.160000004,39436572.29,38159955.32,38119592.089999996,37283447.15999999,37867561.849999994,39013960.43,39351761.02,39833033.26,39610218.910000004,40058305.8,39174100.749999985,41112932.61999999,40697563.25000002,39267849.54999999,38207689.970000006,38515114.91,39056711.430000015,39046236.540000014
38442191.55,38653663.43,38344861.57,37627698.010000005,37697945.03,38613276.260000005,38524724.16,39389004.379999995,39920289.54,39556378.239999995,40279759.0,41653487.0,40315392.0,39550251.0,39100499.0,37726472.88,37765729.0,38651774.0,38894976.0,40100440.59,40950726.39,39838307.03,40713926.53,40671899.36,39719130.39,39551618.3,38158638.339999996,37219095.830000006,36776326.29,37806757.11000001,37786244.6,39230267.57000001,39174936.370000005,38620834.36000001,38408542.10000001,38733769.57,39451889.24,40276231.080000006,38652561.57999999,37557220.230000004,37261270.92,37698998.25,38351221.93,38204182.24,38759185.059999995,38782644.980000004,39358019.58,38847236.49,40552671.160000004,39436572.29,38159955.32,38119592.089999996,37283447.15999999,37867561.849999994,39013960.43,39351761.02,39833033.26,39610218.910000004,40058305.8,39174100.749999985,41112932.61999999,40697563.25000002,39267849.54999999,38207689.970000006,38515114.91,39056711.430000015,39046236.540000014,40402554.07000001
38653663.43,38344861.57,37627698.010000005,37697945.03,38613276.260000005,38524724.16,39389004.379999995,39920289.54,39556378.239999995,40279759.0,41653487.0,40315392.0,39550251.0,39100499.0,37726472.88,37765729.0,38651774.0,38894976.0,40100440.59,40950726.39,39838307.03,40713926.53,40671899.36,39719130.39,39551618.3,38158638.339999996,37219095.830000006,36776326.29,37806757.11000001,37786244.6,39230267.57000001,39174936.370000005,38620834.36000001,38408542.10000001,38733769.57,39451889.24,40276231.080000006,38652561.57999999,37557220.230000004,37261270.92,37698998.25,38351221.93,38204182.24,38759185.059999995,38782644.980000004,39358019.58,38847236.49,40552671.160000004,39436572.29,38159955.32,38119592.089999996,37283447.15999999,37867561.849999994,39013960.43,39351761.02,39833033.26,39610218.910000004,40058305.8,39174100.749999985,41112932.61999999,40697563.25000002,39267849.54999999,38207689.970000006,38515114.91,39056711.430000015,39046236.540000014,40402554.07000001,40414059.50100003
38344861.57,37627698.010000005,37697945.03,38613276.260000005,38524724.16,39389004.379999995,39920289.54,39556378.239999995,40279759.0,41653487.0,40315392.0,39550251.0,39100499.0,37726472.88,37765729.0,38651774.0,38894976.0,40100440.59,40950726.39,39838307.03,40713926.53,40671899.36,39719130.39,39551618.3,38158638.339999996,37219095.830000006,36776326.29,37806757.11000001,37786244.6,39230267.57000001,39174936.370000005,38620834.36000001,38408542.10000001,38733769.57,39451889.24,40276231.080000006,38652561.57999999,37557220.230000004,37261270.92,37698998.25,38351221.93,38204182.24,38759185.059999995,38782644.980000004,39358019.58,38847236.49,40552671.160000004,39436572.29,38159955.32,38119592.089999996,37283447.15999999,37867561.849999994,39013960.43,39351761.02,39833033.26,39610218.910000004,40058305.8,39174100.749999985,41112932.61999999,40697563.25000002,39267849.54999999,38207689.970000006,38515114.91,39056711.430000015,39046236.540000014,40402554.07000001,40414059.50100003,40033442.06999999
37627698.010000005,37697945.03,38613276.260000005,38524724.16,39389004.379999995,39920289.54,39556378.239999995,40279759.0,41653487.0,40315392.0,39550251.0,39100499.0,37726472.88,37765729.0,38651774.0,38894976.0,40100440.59,40950726.39,39838307.03,40713926.53,40671899.36,39719130.39,39551618.3,38158638.339999996,37219095.830000006,36776326.29,37806757.11000001,37786244.6,39230267.57000001,39174936.370000005,38620834.36000001,38408542.10000001,38733769.57,39451889.24,40276231.080000006,38652561.57999999,37557220.230000004,37261270.92,37698998.25,38351221.93,38204182.24,38759185.059999995,38782644.980000004,39358019.58,38847236.49,40552671.160000004,39436572.29,38159955.32,38119592.089999996,37283447.15999999,37867561.849999994,39013960.43,39351761.02,39833033.26,39610218.910000004,40058305.8,39174100.749999985,41112932.61999999,40697563.25000002,39267849.54999999,38207689.970000006,38515114.91,39056711.430000015,39046236.540000014,40402554.07000001,40414059.50100003,40033442.06999999,41654959.989999995
37697945.03,38613276.260000005,38524724.16,39389004.379999995,39920289.54,39556378.239999995,40279759.0,41653487.0,40315392.0,39550251.0,39100499.0,37726472.88,37765729.0,38651774.0,38894976.0,40100440.59,40950726.39,39838307.03,40713926.53,40671899.36,39719130.39,39551618.3,38158638.339999996,37219095.830000006,36776326.29,37806757.11000001,37786244.6,39230267.57000001,39174936.370000005,38620834.36000001,38408542.10000001,38733769.57,39451889.24,40276231.080000006,38652561.57999999,37557220.230000004,37261270.92,37698998.25,38351221.93,38204182.24,38759185.059999995,38782644.980000004,39358019.58,38847236.49,40552671.160000004,39436572.29,38159955.32,38119592.089999996,37283447.15999999,37867561.849999994,39013960.43,39351761.02,39833033.26,39610218.910000004,40058305.8,39174100.749999985,41112932.61999999,40697563.25000002,39267849.54999999,38207689.970000006,38515114.91,39056711.430000015,39046236.540000014,40402554.07000001,40414059.50100003,40033442.06999999,41654959.989999995,41170919.40999998
38613276.260000005,38524724.16,39389004.379999995,39920289.54,39556378.239999995,40279759.0,41653487.0,40315392.0,39550251.0,39100499.0,37726472.88,37765729.0,38651774.0,38894976.0,40100440.59,40950726.39,39838307.03,40713926.53,40671899.36,39719130.39,39551618.3,38158638.339999996,37219095.830000006,36776326.29,37806757.11000001,37786244.6,39230267.57000001,39174936.370000005,38620834.36000001,38408542.10000001,38733769.57,39451889.24,40276231.080000006,38652561.57999999,37557220.230000004,37261270.92,37698998.25,38351221.93,38204182.24,38759185.059999995,38782644.980000004,39358019.58,38847236.49,40552671.160000004,39436572.29,38159955.32,38119592.089999996,37283447.15999999,37867561.849999994,39013960.43,39351761.02,39833033.26,39610218.910000004,40058305.8,39174100.749999985,41112932.61999999,40697563.25000002,39267849.54999999,38207689.970000006,38515114.91,39056711.430000015,39046236.540000014,40402554.07000001,40414059.50100003,40033442.06999999,41654959.989999995,41170919.40999998,41155262.42000001
38524724.16,39389004.379999995,39920289.54,39556378.239999995,40279759.0,41653487.0,40315392.0,39550251.0,39100499.0,37726472.88,37765729.0,38651774.0,38894976.0,40100440.59,40950726.39,39838307.03,40713926.53,40671899.36,39719130.39,39551618.3,38158638.339999996,37219095.830000006,36776326.29,37806757.11000001,37786244.6,39230267.57000001,39174936.370000005,38620834.36000001,38408542.10000001,38733769.57,39451889.24,40276231.080000006,38652561.57999999,37557220.230000004,37261270.92,37698998.25,38351221.93,38204182.24,38759185.059999995,38782644.980000004,39358019.58,38847236.49,40552671.160000004,39436572.29,38159955.32,38119592.089999996,37283447.15999999,37867561.849999994,39013960.43,39351761.02,39833033.26,39610218.910000004,40058305.8,39174100.749999985,41112932.61999999,40697563.25000002,39267849.54999999,38207689.970000006,38515114.91,39056711.430000015,39046236.540000014,40402554.07000001,40414059.50100003,40033442.06999999,41654959.989999995,41170919.40999998,41155262.42000001,39731356.75999998
39389004.379999995,39920289.54,39556378.239999995,40279759.0,41653487.0,40315392.0,39550251.0,39100499.0,37726472.88,37765729.0,38651774.0,38894976.0,40100440.59,40950726.39,39838307.03,40713926.53,40671899.36,39719130.39,39551618.3,38158638.339999996,37219095.830000006,36776326.29,37806757.11000001,37786244.6,39230267.57000001,39174936.370000005,38620834.36000001,38408542.10000001,38733769.57,39451889.24,40276231.080000006,38652561.57999999,37557220.230000004,37261270.92,37698998.25,38351221.93,38204182.24,38759185.059999995,38782644.980000004,39358019.58,38847236.49,40552671.160000004,39436572.29,38159955.32,38119592.089999996,37283447.15999999,37867561.849999994,39013960.43,39351761.02,39833033.26,39610218.910000004,40058305.8,39174100.749999985,41112932.61999999,40697563.25000002,39267849.54999999,38207689.970000006,38515114.91,39056711.430000015,39046236.540000014,40402554.07000001,40414059.50100003,40033442.06999999,41654959.989999995,41170919.40999998,41155262.42000001,39731356.75999998,40487228.46
39920289.54,39556378.239999995,40279759.0,41653487.0,40315392.0,39550251.0,39100499.0,37726472.88,37765729.0,38651774.0,38894976.0,40100440.59,40950726.39,39838307.03,40713926.53,40671899.36,39719130.39,39551618.3,38158638.339999996,37219095.830000006,36776326.29,37806757.11000001,37786244.6,39230267.57000001,39174936.370000005,38620834.36000001,38408542.10000001,38733769.57,39451889.24,40276231.080000006,38652561.57999999,37557220.230000004,37261270.92,37698998.25,38351221.93,38204182.24,38759185.059999995,38782644.980000004,39358019.58,38847236.49,40552671.160000004,39436572.29,38159955.32,38119592.089999996,37283447.15999999,37867561.849999994,39013960.43,39351761.02,39833033.26,39610218.910000004,40058305.8,39174100.749999985,41112932.61999999,40697563.25000002,39267849.54999999,38207689.970000006,38515114.91,39056711.430000015,39046236.540000014,40402554.07000001,40414059.50100003,40033442.06999999,41654959.989999995,41170919.40999998,41155262.42000001,39731356.75999998,40487228.46,38448963.43000002
39556378.239999995,40279759.0,41653487.0,40315392.0,39550251.0,39100499.0,37726472.88,37765729.0,38651774.0,38894976.0,40100440.59,40950726.39,39838307.03,40713926.53,40671899.36,39719130.39,39551618.3,38158638.339999996,37219095.830000006,36776326.29,37806757.11000001,37786244.6,39230267.57000001,39174936.370000005,38620834.36000001,38408542.10000001,38733769.57,39451889.24,40276231.080000006,38652561.57999999,37557220.230000004,37261270.92,37698998.25,38351221.93,38204182.24,38759185.059999995,38782644.980000004,39358019.58,38847236.49,40552671.160000004,39436572.29,38159955.32,38119592.089999996,37283447.15999999,37867561.849999994,39013960.43,39351761.02,39833033.26,39610218.910000004,40058305.8,39174100.749999985,41112932.61999999,40697563.25000002,39267849.54999999,38207689.970000006,38515114.91,39056711.430000015,39046236.540000014,40402554.07000001,40414059.50100003,40033442.06999999,41654959.989999995,41170919.40999998,41155262.42000001,39731356.75999998,40487228.46,38448963.43000002,38353669.269999996
40279759.0,41653487.0,40315392.0,39550251.0,39100499.0,37726472.88,37765729.0,38651774.0,38894976.0,40100440.59,40950726.39,39838307.03,40713926.53,40671899.36,39719130.39,39551618.3,38158638.339999996,37219095.830000006,36776326.29,37806757.11000001,37786244.6,39230267.57000001,39174936.370000005,38620834.36000001,38408542.10000001,38733769.57,39451889.24,40276231.080000006,38652561.57999999,37557220.230000004,37261270.92,37698998.25,38351221.93,38204182.24,38759185.059999995,38782644.980000004,39358019.58,38847236.49,40552671.160000004,39436572.29,38159955.32,38119592.089999996,37283447.15999999,37867561.849999994,39013960.43,39351761.02,39833033.26,39610218.910000004,40058305.8,39174100.749999985,41112932.61999999,40697563.25000002,39267849.54999999,38207689.970000006,38515114.91,39056711.430000015,39046236.540000014,40402554.07000001,40414059.50100003,40033442.06999999,41654959.989999995,41170919.40999998,41155262.42000001,39731356.75999998,40487228.46,38448963.43000002,38353669.269999996,38649212.86899999
41653487.0,40315392.0,39550251.0,39100499.0,37726472.88,37765729.0,38651774.0,38894976.0,40100440.59,40950726.39,39838307.03,40713926.53,40671899.36,39719130.39,39551618.3,38158638.339999996,37219095.830000006,36776326.29,37806757.11000001,37786244.6,39230267.57000001,39174936.370000005,38620834.36000001,38408542.10000001,38733769.57,39451889.24,40276231.080000006,38652561.57999999,37557220.230000004,37261270.92,37698998.25,38351221.93,38204182.24,38759185.059999995,38782644.980000004,39358019.58,38847236.49,40552671.160000004,39436572.29,38159955.32,38119592.089999996,37283447.15999999,37867561.849999994,39013960.43,39351761.02,39833033.26,39610218.910000004,40058305.8,39174100.749999985,41112932.61999999,40697563.25000002,39267849.54999999,38207689.970000006,38515114.91,39056711.430000015,39046236.540000014,40402554.07000001,40414059.50100003,40033442.06999999,41654959.989999995,41170919.40999998,41155262.42000001,39731356.75999998,40487228.46,38448963.43000002,38353669.269999996,38649212.86899999,39269725.02099998
40315392.0,39550251.0,39100499.0,37726472.88,37765729.0,38651774.0,38894976.0,40100440.59,40950726.39,39838307.03,40713926.53,40671899.36,39719130.39,39551618.3,38158638.339999996,37219095.830000006,36776326.29,37806757.11000001,37786244.6,39230267.57000001,39174936.370000005,38620834.36000001,38408542.10000001,38733769.57,39451889.24,40276231.080000006,38652561.57999999,37557220.230000004,37261270.92,37698998.25,38351221.93,38204182.24,38759185.059999995,38782644.980000004,39358019.58,38847236.49,40552671.160000004,39436572.29,38159955.32,38119592.089999996,37283447.15999999,37867561.849999994,39013960.43,39351761.02,39833033.26,39610218.910000004,40058305.8,39174100.749999985,41112932.61999999,40697563.25000002,39267849.54999999,38207689.970000006,38515114.91,39056711.430000015,39046236.540000014,40402554.07000001,40414059.50100003,40033442.06999999,41654959.989999995,41170919.40999998,41155262.42000001,39731356.75999998,40487228.46,38448963.43000002,38353669.269999996,38649212.86899999,39269725.02099998,41075150.13000002
39550251.0,39100499.0,37726472.88,37765729.0,38651774.0,38894976.0,40100440.59,40950726.39,39838307.03,40713926.53,40671899.36,39719130.39,39551618.3,38158638.339999996,37219095.830000006,36776326.29,37806757.11000001,37786244.6,39230267.57000001,39174936.370000005,38620834.36000001,38408542.10000001,38733769.57,39451889.24,40276231.080000006,38652561.57999999,37557220.230000004,37261270.92,37698998.25,38351221.93,38204182.24,38759185.059999995,38782644.980000004,39358019.58,38847236.49,40552671.160000004,39436572.29,38159955.32,38119592.089999996,37283447.15999999,37867561.849999994,39013960.43,39351761.02,39833033.26,39610218.910000004,40058305.8,39174100.749999985,41112932.61999999,40697563.25000002,39267849.54999999,38207689.970000006,38515114.91,39056711.430000015,39046236.540000014,40402554.07000001,40414059.50100003,40033442.06999999,41654959.989999995,41170919.40999998,41155262.42000001,39731356.75999998,40487228.46,38448963.43000002,38353669.269999996,38649212.86899999,39269725.02099998,41075150.13000002,41779611.56000002
39100499.0,37726472.88,37765729.0,38651774.0,38894976.0,40100440.59,40950726.39,39838307.03,40713926.53,40671899.36,39719130.39,39551618.3,38158638.339999996,37219095.830000006,36776326.29,37806757.11000001,37786244.6,39230267.57000001,39174936.370000005,38620834.36000001,38408542.10000001,38733769.57,39451889.24,40276231.080000006,38652561.57999999,37557220.230000004,37261270.92,37698998.25,38351221.93,38204182.24,38759185.059999995,38782644.980000004,39358019.58,38847236.49,40552671.160000004,39436572.29,38159955.32,38119592.089999996,37283447.15999999,37867561.849999994,39013960.43,39351761.02,39833033.26,39610218.910000004,40058305.8,39174100.749999985,41112932.61999999,40697563.25000002,39267849.54999999,38207689.970000006,38515114.91,39056711.430000015,39046236.540000014,40402554.07000001,40414059.50100003,40033442.06999999,41654959.989999995,41170919.40999998,41155262.42000001,39731356.75999998,40487228.46,38448963.43000002,38353669.269999996,38649212.86899999,39269725.02099998,41075150.13000002,41779611.56000002,40810007.45000001
