Year,Month,Day,Hour,Week,Consumption
2022,11,8,5,45,7940.874
2022,11,8,6,45,8215.195
2022,11,8,7,45,8855.29
2022,11,8,8,45,9366.712
2022,11,8,9,45,9449.578
2022,11,8,10,45,9487.907
2022,11,8,11,45,9428.999
2022,11,8,12,45,9462.491
2022,11,8,13,45,9468.18
2022,11,8,14,45,9424.679
2022,11,8,15,45,9441.722
2022,11,8,16,45,9539.644
2022,11,8,17,45,9806.281
2022,11,8,18,45,9911.232
2022,11,8,19,45,9767.344
2022,11,8,20,45,9847.787
2022,11,8,21,45,9681.323
2022,11,8,22,45,9311.514
2022,11,8,23,45,9370.199
2022,11,8,24,45,9107.268
2022,11,9,1,45,8785.45
2022,11,9,2,45,8418.523
2022,11,9,3,45,8298.872
2022,11,9,4,45,8246.094
2022,11,9,5,45,8340.516
2022,11,9,6,45,8679.791
2022,11,9,7,45,9425.203
2022,11,9,8,45,9938.353
2022,11,9,9,45,10012.452
2022,11,9,10,45,10071.68
2022,11,9,11,45,10067.694
2022,11,9,12,45,9993.001
2022,11,9,13,45,9881.587
2022,11,9,14,45,9810.342
2022,11,9,15,45,9767.585
2022,11,9,16,45,9786.767
2022,11,9,17,45,10006.774
2022,11,9,18,45,10101.379
2022,11,9,19,45,10032.373
2022,11,9,20,45,10012.838
2022,11,9,21,45,9817.555
2022,11,9,22,45,9344.846
2022,11,9,23,45,9442.543
2022,11,9,24,45,9117.299
2022,11,10,1,45,8776.721
2022,11,10,2,45,8543.772
2022,11,10,3,45,8334.255
2022,11,10,4,45,8213.244
2022,11,10,5,45,8215.769
2022,11,10,6,45,8386.6
2022,11,10,7,45,8904.335
2022,11,10,8,45,9447.093
2022,11,10,9,45,9527.612
2022,11,10,10,45,9562.788
2022,11,10,11,45,9528.076
2022,11,10,12,45,9566.975
2022,11,10,13,45,9539.973
2022,11,10,14,45,9426.065
2022,11,10,15,45,9398.964
2022,11,10,16,45,9450.609
2022,11,10,17,45,9717.324
2022,11,10,18,45,9679.996
2022,11,10,19,45,9622.228
2022,11,10,20,45,9636.86
2022,11,10,21,45,9512.742
2022,11,10,22,45,9228.103
2022,11,10,23,45,9305.822
2022,11,10,24,45,9058.104
2022,11,11,1,45,8694.563
2022,11,11,2,45,8499.766
2022,11,11,3,45,8390.875
2022,11,11,4,45,8360.144
2022,11,11,5,45,8331.362
2022,11,11,6,45,8669.441
2022,11,11,7,45,9377.529
2022,11,11,8,45,9854.806
2022,11,11,9,45,10044.365
2022,11,11,10,45,10055.058
2022,11,11,11,45,10020.697
2022,11,11,12,45,10003.429
2022,11,11,13,45,9959.131
2022,11,11,14,45,9882.874
2022,11,11,15,45,9803.352
2022,11,11,16,45,9816.238
2022,11,11,17,45,10052.034
2022,11,11,18,45,10097.701
2022,11,11,19,45,10045.943
2022,11,11,20,45,9973.326
2022,11,11,21,45,9715.117
2022,11,11,22,45,9311.865
2022,11,11,23,45,9389.804
2022,11,11,24,45,9078.219
2022,11,12,1,45,8617.791
2022,11,12,2,45,8393.996
2022,11,12,3,45,8176.164
2022,11,12,4,45,8080.581
2022,11,12,5,45,8084.692
2022,11,12,6,45,8131.702
2022,11,12,7,45,8309.959
2022,11,12,8,45,8512.045
2022,11,12,9,45,8589.288
2022,11,12,10,45,8730.246
2022,11,12,11,45,8807.919
2022,11,12,12,45,8888.606
2022,11,12,13,45,8877.519
2022,11,12,14,45,8839.462
2022,11,12,15,45,8867.9
2022,11,12,16,45,9044.085
2022,11,12,17,45,9495.148
2022,11,12,18,45,9790.382
2022,11,12,19,45,9862.882
2022,11,12,20,45,9787.642
2022,11,12,21,45,9478.225
2022,11,12,22,45,9022.134
2022,11,12,23,45,9166.199
2022,11,12,24,45,8915.78
2022,11,13,1,45,8513.765
2022,11,13,2,45,8315.241
2022,11,13,3,45,8136.548
2022,11,13,4,45,8049.695
2022,11,13,5,45,8055.181
2022,11,13,6,45,8086.774
2022,11,13,7,45,8280.488
2022,11,13,8,45,8422.762
2022,11,13,9,45,8463.699
2022,11,13,10,45,8640.953
2022,11,13,11,45,8722.483
2022,11,13,12,45,8737.447
2022,11,13,13,45,8713.926
2022,11,13,14,45,8660.654
2022,11,13,15,45,8589
2022,11,13,16,45,8757.895
2022,11,13,17,45,9156.681
2022,11,13,18,45,9310.543
2022,11,13,19,45,9406.076
2022,11,13,20,45,9419.103
2022,11,13,21,45,9341.331
2022,11,13,22,45,9049.31
2022,11,13,23,45,9286.783
2022,11,13,24,45,9167.447
2022,11,14,1,46,8952.441
2022,11,14,2,46,8673.775
2022,11,14,3,46,8526.639
2022,11,14,4,46,8489.765
2022,11,14,5,46,8586.406
2022,11,14,6,46,8810.715
2022,11,14,7,46,9475.953
2022,11,14,8,46,10018.628
2022,11,14,9,46,10122.991
2022,11,14,10,46,10164.676
2022,11,14,11,46,10137.019
2022,11,14,12,46,10093.21
2022,11,14,13,46,10020.31
2022,11,14,14,46,9906.15
2022,11,14,15,46,9850.548
2022,11,14,16,46,9854.374
2022,11,14,17,46,10084.309
2022,11,14,18,46,10067.671
2022,11,14,19,46,9926.879
2022,11,14,20,46,9871.669
2022,11,14,21,46,9681.765
2022,11,14,22,46,9362.402
2022,11,14,23,46,9479.055
2022,11,14,24,46,9201.993
2022,11,15,1,46,8902.707
2022,11,15,2,46,8735.831
2022,11,15,3,46,8627.429
2022,11,15,4,46,8567.694
2022,11,15,5,46,8565.455
2022,11,15,6,46,8831.615
2022,11,15,7,46,9411.373
2022,11,15,8,46,9911.15
2022,11,15,9,46,10083.936
2022,11,15,10,46,10090.477
2022,11,15,11,46,10073.886
2022,11,15,12,46,10114.038
2022,11,15,13,46,10131.151
2022,11,15,14,46,10083.2
2022,11,15,15,46,10065.157
2022,11,15,16,46,10124.051
2022,11,15,17,46,10361.988
2022,11,15,18,46,10395.95
2022,11,15,19,46,10303.405
2022,11,15,20,46,10297.991
2022,11,15,21,46,10136.061
2022,11,15,22,46,9738.37
2022,11,15,23,46,9918.358
2022,11,15,24,46,9733.35
2022,11,16,1,46,9342.349
2022,11,16,2,46,9014.03
2022,11,16,3,46,8895.797
2022,11,16,4,46,8947.404
2022,11,16,5,46,9043.612
2022,11,16,6,46,9262.565
2022,11,16,7,46,9957.517
2022,11,16,8,46,10512.894
2022,11,16,9,46,10493.763
2022,11,16,10,46,10580.147
2022,11,16,11,46,10571.381
2022,11,16,12,46,10541.505
2022,11,16,13,46,10581.664
2022,11,16,14,46,10455.395
2022,11,16,15,46,10391.29
2022,11,16,16,46,10381.984
2022,11,16,17,46,10727.687
2022,11,16,18,46,10828.166
2022,11,16,19,46,10724.36
2022,11,16,20,46,10712.201
2022,11,16,21,46,10477.237
2022,11,16,22,46,10103.907
2022,11,16,23,46,10160.627
2022,11,16,24,46,9874.557
2022,11,17,1,46,9606.618
2022,11,17,2,46,9358.278
2022,11,17,3,46,9175.778
2022,11,17,4,46,9150.494
2022,11,17,5,46,9229.795
2022,11,17,6,46,9508.707
2022,11,17,7,46,10177.202
2022,11,17,8,46,10691.612
2022,11,17,9,46,10699.869
2022,11,17,10,46,10706.859
2022,11,17,11,46,10687.8
2022,11,17,12,46,10612.19
2022,11,17,13,46,10657.986
2022,11,17,14,46,10599.904
2022,11,17,15,46,10553.86
2022,11,17,16,46,10597.849
2022,11,17,17,46,10838.201
2022,11,17,18,46,10846.756
2022,11,17,19,46,10820.307
2022,11,17,20,46,10774.638
2022,11,17,21,46,10597.695
2022,11,17,22,46,10277.346
2022,11,17,23,46,10327.998
2022,11,17,24,46,10076.22
2022,11,18,1,46,9790.586
2022,11,18,2,46,9545.822
2022,11,18,3,46,9447.393
2022,11,18,4,46,9417.01
2022,11,18,5,46,9470.054
2022,11,18,6,46,9775.524
2022,11,18,7,46,10446.903
2022,11,18,8,46,10892.797
2022,11,18,9,46,11041.014
2022,11,18,10,46,11011.945
2022,11,18,11,46,10976.257
2022,11,18,12,46,11011.193
2022,11,18,13,46,11056.883
2022,11,18,14,46,10975.557
2022,11,18,15,46,10973.485
2022,11,18,16,46,11059.378
2022,11,18,17,46,11246.71
2022,11,18,18,46,11190.653
2022,11,18,19,46,11150.219
2022,11,18,20,46,11065.699
2022,11,18,21,46,10856.35
2022,11,18,22,46,10498.832
2022,11,18,23,46,10566.542
2022,11,18,24,46,10323.761
2022,11,19,1,46,10028.524
2022,11,19,2,46,9753.091
2022,11,19,3,46,9667.6
2022,11,19,4,46,9554.737
2022,11,19,5,46,9573.087
2022,11,19,6,46,9650.824
2022,11,19,7,46,9857.794
2022,11,19,8,46,9980.724
2022,11,19,9,46,10182.734
2022,11,19,10,46,10282.365
2022,11,19,11,46,10391.35
2022,11,19,12,46,10464.5
2022,11,19,13,46,10395.577
2022,11,19,14,46,10384.94
2022,11,19,15,46,10407.57
2022,11,19,16,46,10598.503
2022,11,19,17,46,10800.671
2022,11,19,18,46,10830.045
2022,11,19,19,46,10847.687
2022,11,19,20,46,10764.194
2022,11,19,21,46,10463.581
2022,11,19,22,46,10116.573
2022,11,19,23,46,10287.927
2022,11,19,24,46,10096.178
2022,11,20,1,46,9811.605
2022,11,20,2,46,9496.39
2022,11,20,3,46,9359.978
2022,11,20,4,46,9235.228
2022,11,20,5,46,9225.221
2022,11,20,6,46,9309.364
2022,11,20,7,46,9469.364
2022,11,20,8,46,9536.99
2022,11,20,9,46,9717.645
2022,11,20,10,46,9838.076
2022,11,20,11,46,10058.911
2022,11,20,12,46,10194.247
2022,11,20,13,46,10190.203
2022,11,20,14,46,10204.761
2022,11,20,15,46,10215.855
2022,11,20,16,46,10353.371
2022,11,20,17,46,10559.325
2022,11,20,18,46,10549.45
2022,11,20,19,46,10524.727
2022,11,20,20,46,10498.659
2022,11,20,21,46,10284.289
2022,11,20,22,46,10078.848
2022,11,20,23,46,10353.254
2022,11,20,24,46,10211.67
2022,11,21,1,47,9930.405
2022,11,21,2,47,9670.341
2022,11,21,3,47,9499.447
2022,11,21,4,47,9450.694
2022,11,21,5,47,9515.574
2022,11,21,6,47,9736.978
2022,11,21,7,47,10406.984
2022,11,21,8,47,10913.915
2022,11,21,9,47,11101.169
2022,11,21,10,47,11072.035
2022,11,21,11,47,11121.988
2022,11,21,12,47,11227.344
2022,11,21,13,47,11200.313
2022,11,21,14,47,11089.425
2022,11,21,15,47,11077.741
2022,11,21,16,47,11118.576
2022,11,21,17,47,11216.887
2022,11,21,18,47,11138.141
2022,11,21,19,47,11040.996
2022,11,21,20,47,10992.571
2022,11,21,21,47,10808.388
2022,11,21,22,47,10366.244
2022,11,21,23,47,10561.126
2022,11,21,24,47,10311.222
2022,11,22,1,47,10009.542
2022,11,22,2,47,9693.848
2022,11,22,3,47,9556.215
2022,11,22,4,47,9459.442
2022,11,22,5,47,9508.114
2022,11,22,6,47,9808.439
2022,11,22,7,47,10511.049
2022,11,22,8,47,10905.732
2022,11,22,9,47,11038.017
2022,11,22,10,47,11043.325
2022,11,22,11,47,11047.709
2022,11,22,12,47,11064.704
2022,11,22,13,47,11057.532
2022,11,22,14,47,11006.167
2022,11,22,15,47,10918.676
2022,11,22,16,47,11059.509
2022,11,22,17,47,11301.9
2022,11,22,18,47,11328
2022,11,22,19,47,11145.161
2022,11,22,20,47,11161.946
2022,11,22,21,47,10982.695
2022,11,22,22,47,10582.592
2022,11,22,23,47,10722.044
2022,11,22,24,47,10499.028
2022,11,23,1,47,10155.317
2022,11,23,2,47,9817.598
2022,11,23,3,47,9680.646
2022,11,23,4,47,9562.075
2022,11,23,5,47,9614.199
2022,11,23,6,47,9871.244
2022,11,23,7,47,10544.646
2022,11,23,8,47,10967.422
2022,11,23,9,47,10977.971
2022,11,23,10,47,11018.052
2022,11,23,11,47,11028.302
2022,11,23,12,47,11063.314
2022,11,23,13,47,11023.146
2022,11,23,14,47,10889.323
2022,11,23,15,47,10892.713
2022,11,23,16,47,10976.925
2022,11,23,17,47,11171.097
2022,11,23,18,47,11222.249
2022,11,23,19,47,11152.891
2022,11,23,20,47,11152.544
2022,11,23,21,47,10962.501
2022,11,23,22,47,10607.501
2022,11,23,23,47,10670.495
2022,11,23,24,47,10419.538
2022,11,24,1,47,10158.329
2022,11,24,2,47,9825.713
2022,11,24,3,47,9652.599
2022,11,24,4,47,9587.837
2022,11,24,5,47,9647.092
2022,11,24,6,47,9948.032
2022,11,24,7,47,10569.107
2022,11,24,8,47,11034.808
2022,11,24,9,47,11219.395
2022,11,24,10,47,11107.033
2022,11,24,11,47,11106.649
2022,11,24,12,47,11149.558
2022,11,24,13,47,11129.998
2022,11,24,14,47,11005.19
2022,11,24,15,47,11000.519
2022,11,24,16,47,11060.643
2022,11,24,17,47,11243.95
2022,11,24,18,47,11202.533
2022,11,24,19,47,11107.39
2022,11,24,20,47,11086.229
2022,11,24,21,47,10893.104
2022,11,24,22,47,10608.395
2022,11,24,23,47,10668.876
2022,11,24,24,47,10413.622
2022,11,25,1,47,10015.076
2022,11,25,2,47,9723.686
2022,11,25,3,47,9625.96
2022,11,25,4,47,9562.296
2022,11,25,5,47,9663.389
2022,11,25,6,47,9865.295
2022,11,25,7,47,10503.355
2022,11,25,8,47,10959.167
2022,11,25,9,47,11181.921
2022,11,25,10,47,11126.763
2022,11,25,11,47,11114.825
2022,11,25,12,47,11174.502
2022,11,25,13,47,11160.634
2022,11,25,14,47,11114.733
2022,11,25,15,47,11034.139
2022,11,25,16,47,11207.147
2022,11,25,17,47,11316.619
2022,11,25,18,47,11255.63
2022,11,25,19,47,11124.716
2022,11,25,20,47,11025.611
2022,11,25,21,47,10814.612
2022,11,25,22,47,10472.928
2022,11,25,23,47,10550.014
2022,11,25,24,47,10334.599
2022,11,26,1,47,9993.275
2022,11,26,2,47,9672.32
2022,11,26,3,47,9520.275
2022,11,26,4,47,9446.37
2022,11,26,5,47,9402.626
2022,11,26,6,47,9525.69
2022,11,26,7,47,9726.621
2022,11,26,8,47,9819.3
2022,11,26,9,47,10021.887
2022,11,26,10,47,10046.982
2022,11,26,11,47,10232.07
2022,11,26,12,47,10337.85
2022,11,26,13,47,10352.321
2022,11,26,14,47,10375.873
2022,11,26,15,47,10352.6
2022,11,26,16,47,10503.614
2022,11,26,17,47,10789.73
2022,11,26,18,47,10862.276
2022,11,26,19,47,10863.347
2022,11,26,20,47,10793.015
2022,11,26,21,47,10536.092
2022,11,26,22,47,10112.582
2022,11,26,23,47,10238.909
2022,11,26,24,47,10174.872
2022,11,27,1,47,9884.915
2022,11,27,2,47,9588.618
2022,11,27,3,47,9398.324
2022,11,27,4,47,9345.704
2022,11,27,5,47,9327.141
2022,11,27,6,47,9388.183
2022,11,27,7,47,9489.596
2022,11,27,8,47,9600.34
2022,11,27,9,47,9785.761
2022,11,27,10,47,9830.458
2022,11,27,11,47,9980.136
2022,11,27,12,47,10118.895
2022,11,27,13,47,10179.969
2022,11,27,14,47,10169.468
2022,11,27,15,47,10177.264
2022,11,27,16,47,10331.022
2022,11,27,17,47,10479.292
2022,11,27,18,47,10543.311
2022,11,27,19,47,10495.467
2022,11,27,20,47,10532.312
2022,11,27,21,47,10351.287
2022,11,27,22,47,9971.094
2022,11,27,23,47,10206.001
2022,11,27,24,47,10130.236
2022,11,28,1,48,9844.391
2022,11,28,2,48,9630.58
2022,11,28,3,48,9459.565
2022,11,28,4,48,9327.141
2022,11,28,5,48,9408.759
2022,11,28,6,48,9683.159
2022,11,28,7,48,10334.828
2022,11,28,8,48,10713.593
2022,11,28,9,48,10975.481
2022,11,28,10,48,10959.99
2022,11,28,11,48,10944.533
2022,11,28,12,48,10952.788
2022,11,28,13,48,10903.102
2022,11,28,14,48,10839.177
2022,11,28,15,48,10787.979
2022,11,28,16,48,10974.098
2022,11,28,17,48,10973.264
2022,11,28,18,48,10899.712
2022,11,28,19,48,10845.725
2022,11,28,20,48,10769.4
2022,11,28,21,48,10598.069
2022,11,28,22,48,10232.83
2022,11,28,23,48,10311.881
2022,11,28,24,48,10028.329
2022,11,29,1,48,9695.842
2022,11,29,2,48,9397.881
2022,11,29,3,48,9224.697
2022,11,29,4,48,9165.326
2022,11,29,5,48,9229.808
2022,11,29,6,48,9450.973
2022,11,29,7,48,10099.041
2022,11,29,8,48,10528.655
2022,11,29,9,48,10716.353
2022,11,29,10,48,10620.243
2022,11,29,11,48,10530.104
2022,11,29,12,48,10593.192
2022,11,29,13,48,10588.417
2022,11,29,14,48,10569.604
2022,11,29,15,48,10540.344
2022,11,29,16,48,10642.012
2022,11,29,17,48,10751.359
2022,11,29,18,48,10695.484
2022,11,29,19,48,10615.764
2022,11,29,20,48,10519.317
2022,11,29,21,48,10366.436
2022,11,29,22,48,10087.953
2022,11,29,23,48,10178.761
2022,11,29,24,48,9984.408
2022,11,30,1,48,9571.695
2022,11,30,2,48,9256.381
2022,11,30,3,48,9102.365
2022,11,30,4,48,9063.786
2022,11,30,5,48,9105.376
2022,11,30,6,48,9379.347
2022,11,30,7,48,10102.785
2022,11,30,8,48,10527.899
2022,11,30,9,48,10668.111
2022,11,30,10,48,10489.284
2022,11,30,11,48,10531.989
2022,11,30,12,48,10494.913
2022,11,30,13,48,10485.664
2022,11,30,14,48,10442.74
2022,11,30,15,48,10454.622
2022,11,30,16,48,10534.045
2022,11,30,17,48,10672.703
2022,11,30,18,48,10668.358
2022,11,30,19,48,10572.651
2022,11,30,20,48,10509.851
2022,11,30,21,48,10426.224
2022,11,30,22,48,10055.51
2022,11,30,23,48,10157.959
2022,11,30,24,48,9885.109
2022,12,1,1,48,9518.974
2022,12,1,2,48,9200.034
2022,12,1,3,48,9037.235
2022,12,1,4,48,8947.363
2022,12,1,5,48,8978.597
2022,12,1,6,48,9349.68
2022,12,1,7,48,10063.115
2022,12,1,8,48,10471.079
2022,12,1,9,48,10687.423
2022,12,1,10,48,10636.969
2022,12,1,11,48,10592.441
2022,12,1,12,48,10593.536
2022,12,1,13,48,10544.214
2022,12,1,14,48,10525.763
2022,12,1,15,48,10468.523
2022,12,1,16,48,10628.716
2022,12,1,17,48,10739.452
2022,12,1,18,48,10692.031
2022,12,1,19,48,10624.405
2022,12,1,20,48,10560.552
2022,12,1,21,48,10406.868
2022,12,1,22,48,10102.529
2022,12,1,23,48,10201.291
2022,12,1,24,48,9978.79
2022,12,2,1,48,9616.988
2022,12,2,2,48,9295.192
2022,12,2,3,48,9179.668
2022,12,2,4,48,9121.6
2022,12,2,5,48,9207.668
2022,12,2,6,48,9448.822
2022,12,2,7,48,10199.718
2022,12,2,8,48,10606.839
2022,12,2,9,48,10759.313
2022,12,2,10,48,10758.194
2022,12,2,11,48,10720.544
2022,12,2,12,48,10751.912
2022,12,2,13,48,10714.257
2022,12,2,14,48,10674.131
2022,12,2,15,48,10665.386
2022,12,2,16,48,10875.844
2022,12,2,17,48,11025.706
2022,12,2,18,48,11011.094
2022,12,2,19,48,10958.647
2022,12,2,20,48,10878.503
2022,12,2,21,48,10594.196
2022,12,2,22,48,10402.391
2022,12,2,23,48,10386.712
2022,12,2,24,48,10129.1
2022,12,3,1,48,9797.767
2022,12,3,2,48,9455.293
2022,12,3,3,48,9294.25
2022,12,3,4,48,9254.326
2022,12,3,5,48,9244.651
2022,12,3,6,48,9330.441
2022,12,3,7,48,9548.441
2022,12,3,8,48,9702.548
2022,12,3,9,48,10028.801
2022,12,3,10,48,10061.999
2022,12,3,11,48,10169.986
2022,12,3,12,48,10212.204
2022,12,3,13,48,10217.512
2022,12,3,14,48,10229.852
2022,12,3,15,48,10191.765
2022,12,3,16,48,10413.902
2022,12,3,17,48,10691.309
2022,12,3,18,48,10735.316
2022,12,3,19,48,10790.354
2022,12,3,20,48,10737.804
2022,12,3,21,48,10414.869
2022,12,3,22,48,10130.743
2022,12,3,23,48,10276.782
2022,12,3,24,48,10184.649
2022,12,4,1,48,9884.125
2022,12,4,2,48,9612.277
2022,12,4,3,48,9381.825
2022,12,4,4,48,9279.229
2022,12,4,5,48,9291.775
2022,12,4,6,48,9361.006
2022,12,4,7,48,9428.265
2022,12,4,8,48,9523.576
2022,12,4,9,48,9824.119
2022,12,4,10,48,9846.8
2022,12,4,11,48,9895.843
2022,12,4,12,48,10057.103
2022,12,4,13,48,10116.691
2022,12,4,14,48,10182.052
2022,12,4,15,48,10224.926
2022,12,4,16,48,10381.543
2022,12,4,17,48,10511.189
2022,12,4,18,48,10449.756
2022,12,4,19,48,10409.509
2022,12,4,20,48,10419.037
2022,12,4,21,48,10374.57
2022,12,4,22,48,10139.31
2022,12,4,23,48,10356.402
2022,12,4,24,48,10167.677
2022,12,5,1,49,9928.802
2022,12,5,2,49,9657.605
2022,12,5,3,49,9494.373
2022,12,5,4,49,9431.035
2022,12,5,5,49,9525.634
2022,12,5,6,49,9741.38
2022,12,5,7,49,10289.24
2022,12,5,8,49,10712.257
2022,12,5,9,49,11088.188
2022,12,5,10,49,11073.449
2022,12,5,11,49,11097.12
2022,12,5,12,49,11095.107
2022,12,5,13,49,11110.677
2022,12,5,14,49,11073.402
2022,12,5,15,49,11011.158
2022,12,5,16,49,11114.475
2022,12,5,17,49,11230.511
2022,12,5,18,49,11163.645
2022,12,5,19,49,11046.395
2022,12,5,20,49,10971.879
2022,12,5,21,49,10813.075
2022,12,5,22,49,10495.591
2022,12,5,23,49,10609.314
2022,12,5,24,49,10373.53
2022,12,6,1,49,9987.547
2022,12,6,2,49,9696.92
2022,12,6,3,49,9477.361
2022,12,6,4,49,9386.303
2022,12,6,5,49,9342.704
2022,12,6,6,49,9409.608
2022,12,6,7,49,9619.037
2022,12,6,8,49,9769.658
2022,12,6,9,49,10052.745
2022,12,6,10,49,10004.239
2022,12,6,11,49,10126.756
2022,12,6,12,49,10220.047
2022,12,6,13,49,10215.854
2022,12,6,14,49,10179.349
2022,12,6,15,49,10192.618
2022,12,6,16,49,10346.824
2022,12,6,17,49,10454.21
2022,12,6,18,49,10450.908
2022,12,6,19,49,10339.157
2022,12,6,20,49,10177.823
2022,12,6,21,49,10081.519
2022,12,6,22,49,9881.707
2022,12,6,23,49,10107.611
2022,12,6,24,49,9955.97
2022,12,7,1,49,9585.522
2022,12,7,2,49,9277.836
2022,12,7,3,49,9114.449
2022,12,7,4,49,9129.217
2022,12,7,5,49,9137.61
2022,12,7,6,49,9426.89
2022,12,7,7,49,10211.083
2022,12,7,8,49,10698.749
2022,12,7,9,49,10909.8
2022,12,7,10,49,10751.831
2022,12,7,11,49,10800.479
2022,12,7,12,49,10791.987
2022,12,7,13,49,10752.595
2022,12,7,14,49,10671.785
2022,12,7,15,49,10691.72
2022,12,7,16,49,10875.959
2022,12,7,17,49,11010.187
2022,12,7,18,49,11015.232
2022,12,7,19,49,10919.56
2022,12,7,20,49,10927.119
2022,12,7,21,49,10761.005
2022,12,7,22,49,10340.844
2022,12,7,23,49,10538.727
2022,12,7,24,49,10265.79
2022,12,8,1,49,9907.53
2022,12,8,2,49,9578.8
2022,12,8,3,49,9472.513
2022,12,8,4,49,9407.249
2022,12,8,5,49,9485.13
2022,12,8,6,49,9784.384
2022,12,8,7,49,10546.544
2022,12,8,8,49,10952.442
2022,12,8,9,49,11203.138
2022,12,8,10,49,11121.811
2022,12,8,11,49,10993.132
2022,12,8,12,49,10998.723
2022,12,8,13,49,11017.104
2022,12,8,14,49,10969.718
2022,12,8,15,49,11000.972
2022,12,8,16,49,11180.566
2022,12,8,17,49,11265.066
2022,12,8,18,49,11239.538
2022,12,8,19,49,11138.555
2022,12,8,20,49,11092.884
2022,12,8,21,49,10923.882
2022,12,8,22,49,10615.968
2022,12,8,23,49,10683.581
2022,12,8,24,49,10497.205
2022,12,9,1,49,10179.84
2022,12,9,2,49,9895.986
2022,12,9,3,49,9831.178
2022,12,9,4,49,9778.315
2022,12,9,5,49,9835.222
2022,12,9,6,49,10170.667
2022,12,9,7,49,10924.739
2022,12,9,8,49,11380.756
2022,12,9,9,49,11568.454
2022,12,9,10,49,11541.315
2022,12,9,11,49,11513.179
2022,12,9,12,49,11511.655
2022,12,9,13,49,11522.424
2022,12,9,14,49,11398.647
2022,12,9,15,49,11354.507
2022,12,9,16,49,11499.467
2022,12,9,17,49,11661.891
2022,12,9,18,49,11554.138
2022,12,9,19,49,11431.712
2022,12,9,20,49,11401.122
2022,12,9,21,49,11220.032
2022,12,9,22,49,10876.88
2022,12,9,23,49,10972.128
2022,12,9,24,49,10770.451
2022,12,10,1,49,10450.637
2022,12,10,2,49,10084.167
2022,12,10,3,49,9857.048
2022,12,10,4,49,9718.53
2022,12,10,5,49,9761.483
2022,12,10,6,49,9866.466
2022,12,10,7,49,9997.448
2022,12,10,8,49,10105.752
2022,12,10,9,49,10247.188
2022,12,10,10,49,10344.911
2022,12,10,11,49,10505.744
2022,12,10,12,49,10599.853
2022,12,10,13,49,10639.726
2022,12,10,14,49,10557.742
2022,12,10,15,49,10588.353
2022,12,10,16,49,10808.724
2022,12,10,17,49,11089.781
2022,12,10,18,49,11100
2022,12,10,19,49,11145.934
2022,12,10,20,49,11057.928
2022,12,10,21,49,10920.805
2022,12,10,22,49,10541.369
2022,12,10,23,49,10689.783
2022,12,10,24,49,10474.216
2022,12,11,1,49,10122.224
2022,12,11,2,49,9806.485
2022,12,11,3,49,9669.428
2022,12,11,4,49,9522.377
2022,12,11,5,49,9556.746
2022,12,11,6,49,9589.548
2022,12,11,7,49,9715.703
2022,12,11,8,49,9770.23
2022,12,11,9,49,10055.452
2022,12,11,10,49,10085.805
2022,12,11,11,49,10183.039
2022,12,11,12,49,10267.754
2022,12,11,13,49,10383.322
2022,12,11,14,49,10284.297
2022,12,11,15,49,10447.741
2022,12,11,16,49,10688.896
2022,12,11,17,49,10795.435
2022,12,11,18,49,10831.89
2022,12,11,19,49,10749.796
2022,12,11,20,49,10698.602
2022,12,11,21,49,10526.295
2022,12,11,22,49,10281.458
2022,12,11,23,49,10520.063
2022,12,11,24,49,10486.18
2022,12,12,1,50,10229.237
2022,12,12,2,50,10008.116
2022,12,12,3,50,9924.691
2022,12,12,4,50,9886.872
2022,12,12,5,50,10075.72
2022,12,12,6,50,10439.408
2022,12,12,7,50,11156.756
2022,12,12,8,50,11553.028
2022,12,12,9,50,11911.289
2022,12,12,10,50,11882.152
2022,12,12,11,50,11871.434
2022,12,12,12,50,11917.008
2022,12,12,13,50,11952.958
2022,12,12,14,50,11976.443
2022,12,12,15,50,11965.243
2022,12,12,16,50,12188.02
2022,12,12,17,50,12275.495
2022,12,12,18,50,12205.815
2022,12,12,19,50,12032.601
2022,12,12,20,50,11984.261
2022,12,12,21,50,11750.878
2022,12,12,22,50,11444.647
2022,12,12,23,50,11633.304
2022,12,12,24,50,11483.855
2022,12,13,1,50,11083.065
2022,12,13,2,50,10664.451
2022,12,13,3,50,10503.554
2022,12,13,4,50,10416.251
2022,12,13,5,50,10452.73
2022,12,13,6,50,10714.372
2022,12,13,7,50,11407.209
2022,12,13,8,50,11802.351
2022,12,13,9,50,11928.234
2022,12,13,10,50,11803.435
2022,12,13,11,50,11677.841
2022,12,13,12,50,11753.858
2022,12,13,13,50,11770.018
2022,12,13,14,50,11753.001
2022,12,13,15,50,11610.938
2022,12,13,16,50,11595.351
2022,12,13,17,50,11708.676
2022,12,13,18,50,11652.022
2022,12,13,19,50,11537.451
2022,12,13,20,50,11509.689
2022,12,13,21,50,11418.302
2022,12,13,22,50,11135.143
2022,12,13,23,50,11296.732
2022,12,13,24,50,11136.094
2022,12,14,1,50,10731.332
2022,12,14,2,50,10508.722
2022,12,14,3,50,10382.769
2022,12,14,4,50,10334.883
2022,12,14,5,50,10352.997
2022,12,14,6,50,10694.127
2022,12,14,7,50,11329.147
2022,12,14,8,50,11640.124
2022,12,14,9,50,11833.446
2022,12,14,10,50,11685.969
2022,12,14,11,50,11582.757
2022,12,14,12,50,11577.27
2022,12,14,13,50,11576.908
2022,12,14,14,50,11518.746
